M32,Lake Village Municipal,AR,Lake Village,33.3459775,-91.31569833
LIT,Bill and Hillary Clinton Ntl/Adams Field,AR,Little Rock,34.72939611,-92.22424556
AGO,Ralph C Weiser Field,AR,Magnolia,33.22802111,-93.21696861
M78,Malvern Municipal,AR,Malvern,34.33331583,-92.76149944
MXA,Manila Municipal,AR,Manila,35.89444444,-90.15456944
6M7,Marianna/Lee County-Steve Edwards Field,AR,Marianna,34.78027778,-90.81055556
6M8,Marked Tree Municipal,AR,Marked Tree,35.53341472,-90.40149028
4A5,Searcy County,AR,Marshall,35.89893667,-92.65588611
7M1,McGehee Municipal,AR,McGehee,33.62022111,-91.36484056
42A,Melbourne Municipal - John E Miller Field,AR,Melbourne,36.07079222,-91.82914667
MEZ,Mena Intermountain Municipal,AR,Mena,None,None
LLQ,Monticello Municipal/Ellis Field,AR,Monticello,33.6385525,-91.75101833
BDQ,Morrilton Municipal,AR,Morrilton,35.13619528,-92.71349722
MPJ,Petit Jean Park,AR,Morrilton,35.13886306,-92.90919694
7M3,Bearce,AR,Mount Ida,34.52926056,-93.52713472
BPK,Baxter County,AR,Mountain Home,36.36894194,-92.47052806
M77,Howard County,AR,Nashville,33.99673833,-93.83813583
M19,Newport Regional,AR,Newport,35.63771778,-91.17637556
ORK,North Little Rock Municipal,AR,North Little Rock,None,None
7M4,Osceola Municipal,AR,Osceola,35.69114639,-90.01012028
7M5,Ozark/Franklin County,AR,Ozark,35.51069583,-93.8393075
PGR,Kirk Field,AR,Paragould,36.06352944,-90.50986028
7M6,Paris Municipal,AR,Paris,None,None
7M7,Piggott Municipal,AR,Piggott,36.37820556,-90.16624167
PBF,Pinebluff Regional/Grider Field,AR,Pine Bluff,34.17498722,-91.93472028
M70,Pocahontas Municipal,AR,Pocahontas,36.24551111,-90.95520444
ROG,Rogers Exec - Carter Field,AR,Rogers,36.37229667,-94.10686972
RUE,Russellville Regional,AR,Russellville,35.25914667,-93.09326611
SRC,Searcy Regional,AR,Searcy,35.21194639,-91.737165
9M8,Sheridan-Grant County Regional,AR,Sheridan,34.32842917,-92.35098583
SLG,Smith Field,AR,Siloam Springs,36.19060778,-94.49088306
ASG,Springdale Municipal,AR,Springdale,36.17641056,-94.11925833
TXK,Texarkana Regional-Webb Field,AR,Texarkana,33.45370806,-93.99102
SGT,Stuttgart Municipal Carl Humphrey Field,AR,Ulm,34.60054,-91.57457417
M27,Waldron Municipal,AR,Waldron,34.87509944,-94.10993056
ARG,Walnut Ridge Regional,AR,Walnut Ridge,36.12534667,-90.92461944
3M9,Warren Municipal,AR,Warren,33.56044333,-92.08538861
HEE,Thompson-Robbins,AR,West Helena,34.57648972,-90.67588639
AWM,West Memphis Municipal,AR,West Memphis,35.13505861,-90.23444639
AAT,Alturas Municipal,CA,Alturas,41.483,-120.5653611
O81,Tulelake Municipal,CA,Alturas,41.88738,-121.3594331
APV,Apple Valley,CA,Apple Valley,34.57528944,-117.1861792
ACV,California Redwood Coast-Humboldt County,CA,Arcata,40.97811528,-124.1086189
MER,Castle,CA,Atwater,37.38048056,-120.5681889
AUN,Auburn Municipal,CA,Auburn,38.95476944,-121.0820806
BFL,Meadows Field,CA,Bakersfield,35.43359806,-119.0567681
L45,Bakersfield Municipal,CA,Bakersfield,35.32483333,-118.9958333
BNG,Banning Municipal,CA,Banning,33.92307111,-116.8505756
O02,Nervino,CA,Beckwourth,39.82073556,-120.3543767
L35,Big Bear City,CA,Big Bear City,34.26361944,-116.854475
BIH,Bishop,CA,Bishop,37.37309556,-118.3636089
BLH,Blythe,CA,Blythe,33.61916278,-114.7168764
D83,Boonville,CA,Boonville,None,None
L08,Borrego Valley,CA,Borrego Springs,33.25902778,-116.3209722
BWC,Brawley Municipal,CA,Brawley,32.9931,-115.5169325
O57,Bryant Field,CA,Bridgeport,38.26241917,-119.2257094
BUR,Bob Hope,CA,Burbank,34.20061917,-118.3584969
C83,Byron,CA,Byron,37.8284525,-121.6258219
CXL,Calexico International,CA,Calexico,32.66950333,-115.5133281
L71,California City Municipal,CA,California City,35.15125306,-118.0166667
CMA,Camarillo,CA,Camarillo,34.21375472,-119.0943264
O61,Cameron Park,CA,Cameron Park,38.68407028,-120.9871642
CRQ,McClellan-Palomar,CA,Carlsbad,33.12822222,-117.2802222
O59,Cedarville,CA,Cedarville,41.55267139,-120.1663339
O05,Rogers Field,CA,Chester,40.28235278,-121.2411683
CIC,Chico Regional,CA,Chico,39.79538278,-121.8584231
CNO,Chino,CA,Chino,33.97469444,-117.6366111
2O6,Chowchilla,CA,Chowchilla,37.11244417,-120.2468406
O60,Cloverdale Municipal,CA,Cloverdale,38.7743525,-122.9922217
C80,New Coalinga Municipal,CA,Coalinga,36.16313889,-120.2938139
O22,Columbia,CA,Columbia,38.03042306,-120.4145556
O08,Colusa County,CA,Colusa,39.17903,-121.9933611
CPM,Compton/Woodley,CA,Compton,33.89001611,-118.2436831
CCR,Buchanan Field,CA,Concord,37.98965639,-122.0568972
0O4,Corning Municipal,CA,Corning,39.94376806,-122.1713781
AJO,Corona Municipal,CA,Corona,33.89765389,-117.60244
O09,Round Valley,CA,Covelo,39.79015444,-123.2664025
CEC,Jack McNamara Field,CA,Crescent City,41.78015722,-124.2365333
DAG,Barstow-Daggett,CA,Daggett,34.85371333,-116.7866875
DWA,Yolo County,CA,Davis,None,None
EDU,University,CA,Davis,None,None
DLO,Delano Municipal,CA,Delano,35.74558056,-119.2365039
A32,Butte Valley,CA,Dorris,41.88709222,-121.9755614
1O6,Dunsmuir Municipal-Mott,CA,Dunsmuir,41.26320889,-122.2719528
EMT,San Gabriel Valley,CA,El Monte,34.08600889,-118.0348453
EKA,Murray Field,CA,Eureka,40.80338889,-124.1127917
O19,Kneeland,CA,Eureka,40.7193,-123.9275531
O89,Fall River Mills,CA,Fall River Mills,41.01877417,-121.4333136
L18,Fallbrook Community Airpark,CA,Fallbrook,33.35419806,-117.2508686
F34,Firebaugh,CA,Firebaugh,None,None
A30,Scott Valley,CA,Fort Jones,41.55819444,-122.8553103
FOT,Rohnerville,CA,Fortuna,40.55393583,-124.1326589
F72,Franklin Field,CA,Franklin,None,None
FAT,Fresno Yosemite International,CA,Fresno,36.77619444,-119.7181389
FCH,Fresno Chandler Exec,CA,Fresno,36.732365,-119.8198961
FUL,Fullerton Municipal,CA,Fullerton,33.87201417,-117.9797842
O16,Garberville,CA,Garberville,40.08597806,-123.8136397
E36,Georgetown,CA,Georgetown,None,None
GOO,Nevada County,CA,Grass Valley,None,None
E45,Pine Mountain Lake,CA,Groveland,None,None
3O1,Gustine,CA,Gustine,37.26271722,-120.9632586
HAF,Half Moon Bay,CA,Half Moon Bay,37.51382944,-122.5010892
HJO,Hanford Municipal,CA,Hanford,36.31852194,-119.6288675
49X,Chemehuevi Valley,CA,Havasu Lake,34.52751083,-114.4310697
HHR,Jack Northrop Field/Hawthorne Municipal,CA,Hawthorne,33.92283972,-118.3351872
F62,Hayfork,CA,Hayfork,None,None
HWD,Hayward Exec,CA,Hayward,37.65926528,-122.1224083
HES,Healdsburg Municipal,CA,Healdsburg,None,None
HMT,Hemet-Ryan,CA,Hemet,33.73398167,-117.0225258
CVH,Hollister Municipal,CA,Hollister,None,None
O21,Hoopa,CA,Hoopa,41.04290778,-123.6683894
IPL,Imperial County,CA,Imperial,32.83422028,-115.5787456
2O7,Independence,CA,Independence,36.81382111,-118.2050956
L72,Trona,CA,Inyo (County),35.81245333,-117.3272783
IYK,Inyokern,CA,Inyokern,35.65884306,-117.8295122
JAQ,Westover Field Amador County,CA,Jackson,None,None
L05,Kern Valley,CA,Kernville,35.72828472,-118.4198069
KIC,Mesa Del Rey,CA,King City,36.22802139,-121.1218614
POC,Brackett Field,CA,La Verne,34.09164833,-117.7817803
1O2,Lampson Field,CA,Lakeport,38.99017472,-122.8997175
WJF,General Wm J Fox Airfield,CA,Lancaster,34.74095944,-118.2189489
O24,Lee Vining,CA,Lee Vining,37.95825861,-119.1065375
LHM,Lincoln Regional/Karl Harder Field,CA,Lincoln,38.90916111,-121.3513361
LLR,Little River,CA,Little River,None,None
LVK,Livermore Municipal,CA,Livermore,37.69339944,-121.8203519
LPC,Lompoc,CA,Lompoc,34.66561028,-120.4667883
O26,Lone Pine/Death Valley,CA,Lone Pine,36.58826667,-118.0520314
LGB,Long Beach (Daugherty Field),CA,Long Beach,33.81772222,-118.1516111
LAX,Los Angeles International,CA,Los Angeles,33.94253611,-118.4080744
WHP,Whiteman,CA,Los Angeles,34.25932528,-118.4134331
LSN,Los Banos Municipal,CA,Los Banos,37.06290556,-120.8692511
MAE,Madera Municipal,CA,Madera,36.9857175,-120.1119844
MMH,Mammoth Yosemite,CA,Mammoth Lakes,37.62404861,-118.8377722
OAR,Marina Municipal,CA,Marina,36.68190278,-121.7624492
MPI,Mariposa-Yosemite,CA,Mariposa,None,None
MYV,Yuba County,CA,Marysville,39.09777278,-121.569825
M90,William Robert Johnston Municipal,CA,Mendota,None,None
MCE,Merced Yosemite Regional,CA,Merced,37.28472861,-120.5138858
O15,Turlock Municipal,CA,Merced,37.48743556,-120.6968669
MOD,Modesto City-County-Harry Sham Field,CA,Modesto,37.62581722,-120.9544214
MHV,Mojave Air & Space Port/Rutan Field,CA,Mojave,35.05936472,-118.1518561
SIY,Siskiyou County,CA,Montague,41.78144167,-122.4681094
MRY,Monterey Regional,CA,Monterey,36.5869825,-121.8429478
APC,Napa County,CA,Napa,38.21319444,-122.2806944
EED,Needles,CA,Needles,34.76619444,-114.6232931
DVO,Gnoss Field,CA,Novato,38.14351944,-122.5572167
O27,Oakdale,CA,Oakdale,37.75634472,-120.8002089
OAK,Metro Oakland International,CA,Oakland,37.72129083,-122.2207167
L52,Oceano County,CA,Oceano,35.10136472,-120.6221153
OKB,Bob Maxwell Memorial Airfield,CA,Oceanside,33.21797639,-117.3515075
ONT,Ontario International,CA,Ontario,34.056,-117.6011944
O37,Haigh Field,CA,Orland,39.72124194,-122.1466508
OVE,Oroville Municipal,CA,Oroville,39.48775,-121.622
OXR,Oxnard,CA,Oxnard,34.20080083,-119.2072164
PSP,Palm Springs International,CA,Palm Springs,33.82921556,-116.5062531
TRM,Jacqueline Cochran Regional,CA,Palm Springs,33.62789944,-116.1601194
PMD,Palmdale USAF Plant 42,CA,Palmdale,34.62938889,-118.0845528
PAO,Palo Alto,CA,Palo Alto,37.46111944,-122.1150444
PRB,Paso Robles Municipal,CA,Paso Robles,35.67288611,-120.6270558
O69,Petaluma Municipal,CA,Petaluma,38.2578325,-122.6055406
PVF,Placerville,CA,Placerville,38.72421806,-120.753325
PTV,Porterville Municipal,CA,Porterville,36.02960778,-119.0627311
2O1,Gansner Field,CA,Quincy,39.94378056,-120.9468983
RNM,Ramona,CA,Ramona,33.038905,-116.9136392
RIU,Rancho Murieta,CA,Rancho Murieta,38.4887975,-121.1024447
RBL,Red Bluff Municipal,CA,Red Bluff,40.15065667,-122.2522903
O85,Benton Field,CA,Redding,40.57487278,-122.4080642
RDD,Redding Regional,CA,Redding,40.50898361,-122.2934019
REI,Redlands Municipal,CA,Redlands,None,None
O32,Reedley Municipal,CA,Reedley,36.66633917,-119.4498483
O88,Rio Vista Municipal,CA,Rio Vista,38.1935,-121.7023889
RAL,Riverside Municipal,CA,Riverside,33.95187528,-117.4451017
RIV,March ARB,CA,Riverside,33.88057333,-117.2594836
F70,French Valley,CA,Riverside (County),33.57605556,-117.1279722
T42,Ruth,CA,Ruth,None,None
MCC,McClellan Airfield,CA,Sacramento,None,None
MHR,Sacramento Mather,CA,Sacramento,38.55389694,-121.2975908
SAC,Sacramento Exec,CA,Sacramento,38.51252389,-121.4934689
SMF,Sacramento International,CA,Sacramento,38.69542167,-121.5907669
SNS,Salinas Municipal,CA,Salinas,36.66279222,-121.6063603
CPU,Calaveras County-Maury Rasmussen Field,CA,San Andreas,None,None
SBD,San Bernardino International,CA,San Bernardino,34.09535361,-117.2348742
SQL,San Carlos,CA,San Carlos,37.511855,-122.2495236
MYF,Montgomery-Gibbs Exec,CA,San Diego,32.81573306,-117.1395664
SAN,San Diego International,CA,San Diego,32.73355611,-117.1896567
SDM,Brown Field Municipal,CA,San Diego,32.57230556,-116.98025
SEE,Gillespie Field,CA,San Diego,32.82623111,-116.9724497
SFO,San Francisco International,CA,San Francisco International Airport,37.61900194,-122.3748433
RHV,Reid-Hillview of Santa Clara County,CA,San Jose,37.33287306,-121.8197947
SJC,Norman Y Mineta San Jose International,CA,San Jose,37.36186194,-121.9290089
SBP,San Luis Obispo County Regional,CA,San Luis Obispo,35.23705806,-120.6423931
E16,San Martin,CA,San Martin,None,None
SNA,John Wayne/Orange County,CA,Santa Ana,33.67565861,-117.8682225
SBA,Santa Barbara Municipal,CA,Santa Barbara,34.42621194,-119.8403733
SMX,Santa Maria Public/Capt G Allan Hancock Field,CA,Santa Maria,34.89924833,-120.4575825
SMO,Santa Monica Municipal,CA,Santa Monica,34.01582194,-118.4512961
STS,Charles M Schulz - Sonoma County,CA,Santa Rosa,38.50897694,-122.8128803
IZA,Santa Ynez/Kunkle Field,CA,Santa Ynez,34.60682028,-120.0755617
MIT,Shafter-Minter Field,CA,Shafter,35.50592944,-119.1915236
0Q5,Shelter Cove,CA,Shelter Cove,40.02764333,-124.0733639
TVL,Lake Tahoe,CA,South Lake Tahoe,38.89388167,-119.9953347
SCK,Stockton Metro,CA,Stockton,37.89426694,-121.2386203
SVE,Susanville Municipal,CA,Susanville,40.37684111,-120.5730033
L17,Taft-Kern County,CA,Taft,35.14107806,-119.4412294
TSP,Tehachapi Municipal,CA,Tehachapi,35.13497222,-118.43925
TOA,Zamperini Field,CA,Torrance,33.8033775,-118.3396
TCY,Tracy Municipal,CA,Tracy,37.68910778,-121.4418172
O86,Trinity Center,CA,Trinity Center,40.98320111,-122.6941889
TRK,Truckee-Tahoe,CA,Truckee,39.32004222,-120.1395628
TLR,Mefford Field,CA,Tulare,36.15630556,-119.3261667
TNP,Twentynine Palms,CA,Twentynine Palms,34.13208528,-115.9458319
UKI,Ukiah Municipal,CA,Ukiah,39.12595722,-123.200855
CCB,Cable,CA,Upland,34.11154056,-117.6875897
VCB,Nut Tree,CA,Vacaville,38.37675167,-121.962455
VNY,Van Nuys,CA,Van Nuys,34.20980972,-118.4899733
VCV,Southern California Logistics,CA,Victorville,34.593225,-117.3794667
D86,Sequoia Field,CA,Visalia,None,None
VIS,Visalia Municipal,CA,Visalia,36.31866667,-119.3928889
L19,Wasco-Kern County,CA,Wasco,35.61967889,-119.3537242
WVI,Watsonville Municipal,CA,Watsonville,36.93573,-121.7896178
O54,Lonnie Pool Field/Weaverville,CA,Weaverville,40.7457,-122.92197
O46,Weed,CA,Weed,41.47487,-122.4530739
O28,Ells Field/Willits Municipal,CA,Willits,39.45129778,-123.3722844
D63,Dinsmore,CA,Willow Creek,None,None
WLW,Willows/Glenn County,CA,Willows,39.51635389,-122.2175106
O42,Woodlake,CA,Woodlake,36.39883833,-119.1073289
O52,Sutter County,CA,Yuba City,39.12655889,-121.6091328
AKO,Colorado Plains Regional,CO,Akron,40.17563333,-103.2220278
ALS,San Luis Valley Regional/Bergman Field,CO,Alamosa,37.43491667,-105.8665556
ASE,Aspen-Pitkin County/Sardy Field,CO,Aspen,39.22316,-106.868845
BDU,Boulder Municipal,CO,Boulder,None,None
BJC,Rocky Mountain Metro,CO,Broomfield,39.90878667,-105.1172158
AEJ,Central Colorado Regional,CO,Buena Vista,None,None
ITR,Kit Carson County,CO,Burlington,39.2425,-102.2853889
1V6,Fremont County,CO,Canon City,38.42838111,-105.1054994
COS,City of Colorado Springs Municipal,CO,Colorado Springs,38.80580556,-104.70025
CEZ,Cortez Municipal,CO,Cortez,37.30299778,-108.6280658
CAG,Craig-Moffat,CO,Craig,40.49522139,-107.5216467
AJZ,Blake Field,CO,Delta,None,None
DEN,Denver International,CO,Denver,39.85840806,-104.6670019
DRO,Durango-La Plata County,CO,Durango,37.15151667,-107.7537692
EGE,Eagle County Regional,CO,Eagle,39.64256778,-106.9176953
APA,Centennial,CO,Englewood,39.57012833,-104.8492942
EIK,Erie Municipal,CO,Erie,None,None
FMM,Fort Morgan Municipal,CO,Fort Morgan,None,None
GNB,Granby-Grand County,CO,Granby,40.08970806,-105.9172367
GJT,Grand Junction Regional,CO,Grand Junction,39.1224125,-108.5267347
GXY,Greeley-Weld County,CO,Greeley,40.43561833,-104.6321156
GUC,Gunnison-Crested Butte Regional,CO,Gunnison,38.53396333,-106.9331817
HDN,Yampa Valley,CO,Hayden,40.48118028,-107.2176597
HEQ,Holyoke,CO,Holyoke,40.56943056,-102.2726875
20V,Mc Elroy Airfield,CO,Kremmling,40.05367972,-106.3689467
LHX,La Junta Municipal,CO,La Junta,38.05134111,-103.5106908
LAA,Southeast Colorado Regional,CO,Lamar,38.06969444,-102.6885
LXV,Lake County,CO,Leadville,39.2202675,-106.3166906
LIC,Limon Municipal,CO,Limon,39.272765,-103.6663392
LMO,Vance Brand,CO,Longmont,None,None
FNL,Northern Colorado Regional,CO,Loveland,40.45182722,-105.0113356
EEO,Meeker Coulter Field,CO,Meeker,40.04886222,-107.8859067
MVI,Monte Vista Municipal,CO,Monte Vista,37.52855833,-106.0460533
MTJ,Montrose Regional,CO,Montrose,38.50886722,-107.8938333
AIB,Hopkins Field,CO,Nucla,None,None
PSO,Stevens Field,CO,Pagosa Springs,None,None
FLY,Meadow Lake,CO,Peyton,None,None
PUB,Pueblo Memorial,CO,Pueblo,38.28908722,-104.4965722
4V0,Rangely,CO,Rangely,40.09469917,-108.7612172
RIL,Rifle Garfield County,CO,Rifle,39.526315,-107.7269403
ANK,Salida/Harriett Alexander Field,CO,Salida,None,None
SBS,Steamboat Springs/Bob Adams Field,CO,Steamboat Springs,40.51625944,-106.8663006
STK,Sterling Municipal,CO,Sterling,40.6152625,-103.2646556
TEX,Telluride Regional,CO,Telluride,37.95375861,-107.90848
TAD,Perry Stokes,CO,Trinidad,37.25937778,-104.340675
4V1,Spanish Peaks Airfield,CO,Walsenburg,37.69640056,-104.7838747
CFO,Colorado Air and Space Port,CO,Watkins,None,None
2V5,Wray Municipal,CO,Wray,40.10032333,-102.24096
2V6,Yuma Municipal,CO,Yuma,40.10415306,-102.7129869
BDR,Bridgeport/Sikorsky,CT,Bridgeport,41.16348417,-73.12617861
DXR,Danbury Municipal,CT,Danbury,41.37153528,-73.48219056
LZD,Danielson,CT,Danielson,None,None
GON,Groton-New London,CT,Groton,41.33005778,-72.04513556
HFD,Hartford-Brainard,CT,Hartford,41.73626861,-72.65021389
MMK,Meriden Markham Municipal,CT,Meriden,41.50871472,-72.82947833
HVN,Tweed/New Haven,CT,New Haven,41.26389889,-72.8871
OXC,Waterbury-Oxford,CT,Oxford,41.47855556,-73.13525
4B8,Robertson Field,CT,Plainville,41.69037667,-72.8648225
IJD,Windham,CT,Willimantic,41.74404028,-72.18023583
BDL,Bradley International,CT,Windsor Locks,41.93887417,-72.68322833
33N,Delaware Airpark,DE,Dover,39.21837556,-75.59642667
GED,Delaware Coastal,DE,Georgetown,38.68919444,-75.35888889
EVY,Summit,DE,Middletown,39.52038889,-75.72044444
ILG,New Castle,DE,Wilmington,39.67872222,-75.60652778
AAF,Apalachicola Regional-Cleve Randolph Field,FL,Apalachicola,29.72754583,-85.02744778
X06,Arcadia Municipal,FL,Arcadia,27.19199444,-81.83730472
AVO,Avon Park Exec,FL,Avon Park,27.591145,-81.52785333
BOW,Bartow Exec,FL,Bartow,27.9433575,-81.78344167
X10,Belle Glade State Municipal,FL,Belle Glade,26.70089833,-80.66227972
F95,Calhoun County,FL,Blountstown,None,None
BCT,Boca Raton,FL,Boca Raton,26.37848667,-80.10769667
BCR,Tri-County,FL,Bonifay,None,None
BKV,Brooksville-Tampa Bay Regional,FL,Brooksville,28.47359722,-82.45542139
FIN,Flagler Exec,FL,Bunnell,None,None
CDK,George T Lewis,FL,Cedar Key,29.137745,-83.04984361
CLW,Clearwater Air Park,FL,Clearwater,27.97668639,-82.75874028
PIE,St Pete-Clearwater International,FL,Clearwater,27.91076333,-82.68743944
2IS,Airglades,FL,Clewiston,26.74200972,-81.04978917
CEW,Bob Sikes,FL,Crestview,30.77883333,-86.52211111
CTY,Cross City,FL,Cross City,29.63552778,-83.10475
CGC,Crystal River-Capt Tom Davis Field,FL,Crystal River,28.86727778,-82.57130556
DAB,Daytona Beach International,FL,Daytona Beach,29.17991667,-81.05805556
54J,Defuniak Springs,FL,De Funiak Springs,30.7313,-86.15160833
DED,DeLand Municipal-Sidney H Taylor Field,FL,DeLand,29.06698056,-81.28394167
DTS,Destin Exec,FL,Destin,30.40006111,-86.47147722
X35,Marion County,FL,Dunnellon,29.06177778,-82.37658333
X01,Everglades Airpark,FL,Everglades City,25.84871167,-81.39007944
FHB,Fernandina Beach Municipal,FL,Fernandina Beach,None,None
FLL,Fort Lauderdale/Hollywood International,FL,Fort Lauderdale,26.07258333,-80.15275
FXE,Fort Lauderdale Exec,FL,Fort Lauderdale,26.19728,-80.17070833
FMY,Page Field,FL,Fort Myers,26.58661111,-81.86325
RSW,Southwest Florida International,FL,Fort Myers,26.53616667,-81.75516667
FPR,Treasure Coast International,FL,Fort Pierce,27.49505556,-80.36827778
GNV,Gainesville Regional,FL,Gainesville,29.69005556,-82.27177778
01J,Hilliard Airpark,FL,Hilliard,30.6880125,-81.90594389
HWO,North Perry,FL,Hollywood,26.00142417,-80.24052056
X51,Miami Homestead General Aviation,FL,Homestead,25.49872139,-80.55422528
IMM,Immokalee Regional,FL,Immokalee,26.43316667,-81.40102778
INF,Inverness,FL,Inverness,None,None
CRG,Jacksonville Exec at Craig,FL,Jacksonville,30.33633333,-81.51444444
HEG,Herlong Recreational,FL,Jacksonville,None,None
JAX,Jacksonville International,FL,Jacksonville,30.49405556,-81.68786111
VQQ,Cecil,FL,Jacksonville,30.21867306,-81.87666444
EYW,Key West International,FL,Key West,24.55611111,-81.75955556
42J,Keystone Heights,FL,Keystone Heights,29.84475,-82.04752778
ISM,Kissimmee Gateway,FL,Kissimmee,28.28980556,-81.43708333
X14,La Belle Municipal,FL,La Belle,26.74423278,-81.43257556
LCQ,Lake City Gateway,FL,Lake City,30.18205556,-82.57686111
X07,Lake Wales Municipal,FL,Lake Wales,27.89380556,-81.62038889
LAL,Lakeland Linder International,FL,Lakeland,27.98891667,-82.01855556
LEE,Leesburg International,FL,Leesburg,28.82274417,-81.80900722
24J,Suwannee County,FL,Live Oak,30.30105583,-83.02318778
MTH,The Florida Keys Marathon International,FL,Marathon,24.72614083,-81.05137806
MKY,Marco Island Exec,FL,Marco Island,25.99502778,-81.67252778
MAI,Marianna Municipal,FL,Marianna,30.83780556,-85.18188889
MLB,Melbourne Orlando International,FL,Melbourne,28.10275,-80.64580556
COI,Merritt Island,FL,Merritt Island,28.34158944,-80.6854975
MIA,Miami International,FL,Miami,25.79325,-80.29055556
OPF,Miami-Opa Locka Exec,FL,Miami,25.907,-80.27838889
TMB,Miami Exec,FL,Miami,25.64788889,-80.43277778
TNT,Dade-Collier Training and Transition,FL,Miami,25.86180556,-80.897
X44,Miami,FL,Miami,25.77833333,-80.17027778
2R4,Peter Prince Field,FL,Milton,30.63762083,-86.99365278
APF,Naples Municipal,FL,Naples,26.15247222,-81.77544444
EVB,New Smyrna Beach Municipal,FL,New Smyrna Beach,29.05580556,-80.94836111
OCF,Ocala International-Jim Taylor Field,FL,Ocala,29.17261111,-82.22416667
OBE,Okeechobee County,FL,Okeechobee,27.26282306,-80.84978306
MCO,Orlando International,FL,Orlando,28.42888889,-81.31602778
ORL,Exec,FL,Orlando,28.54547222,-81.33294444
OMN,Ormond Beach Municipal,FL,Ormond Beach,29.30113889,-81.11380556
PHK,Palm Beach County Glades,FL,Pahokee,26.78503861,-80.69335528
28J,Palatka Municipal - Lt Kay Larkin Field,FL,Palatka,29.65863889,-81.68855556
ECP,Northwest Florida Beaches International,FL,Panama City,None,None
PNS,Pensacola International,FL,Pensacola,30.47330556,-87.18744444
FPY,Perry-Foley,FL,Perry,None,None
PCM,Plant City,FL,Plant City,28.00021667,-82.16424167
PMP,Pompano Beach Airpark,FL,Pompano Beach,26.24713889,-80.11105556
PGD,Punta Gorda,FL,Punta Gorda,26.92019444,-81.99052778
2J9,Quincy Municipal,FL,Quincy,30.59786111,-84.55741667
SGJ,Northeast Florida Regional,FL,Saint Augustine,29.95925,-81.33975
SPG,Albert Whitted,FL,Saint Petersburg,27.76511111,-82.62697222
SFB,Orlando Sanford International,FL,Sanford,28.77764,-81.23748944
SRQ,Sarasota/Bradenton International,FL,Sarasota,27.39533333,-82.55411111
X26,Sebastian Municipal,FL,Sebastian,27.81280389,-80.49560833
SEF,Sebring Regional,FL,Sebring,27.45640278,-81.3424
SUA,Witham Field,FL,Stuart,27.18169444,-80.22108333
TLH,Tallahassee International,FL,Tallahassee,30.39652778,-84.35033333
TPA,Tampa International,FL,Tampa,27.97547222,-82.53325
